node1_name,node2_name,edge_type,properties,probability
b_166303,nv-b_103864,at,dd;pl,0.157684630738523
b_166303,nv-b_103864,ta,dd;pl,0.00998003992015968
b_166303,nv-b_103864,tt,,0.00598802395209581
b_166302,nv-mail_dev,nil,,0.992015968063872
b_166302,nv-mail_dev,tt,,0.00399201596806387
b_166302,nv-mail_dev,ta,dd;nl,0.00199600798403194
b_166302,nv-mail_dev,at,dd;nl,0.00199600798403194
b_162182,nv-mail_dev2,nil,,0.994011976047904
b_162182,nv-mail_dev2,tt,,0.00399201596806387
b_162182,nv-mail_dev2,ta,dd;pl,0.00199600798403194
b_162182,nv-b_100740,nil,,0.960079840319361
b_162182,nv-b_100740,ta,dd;pl,0.0359281437125749
b_162182,nv-b_100740,tt,,0.00199600798403194
b_162182,nv-b_100740,at,dd;nl,0.00199600798403194
b_162182,commit,nil,,0.998003992015968
b_162182,commit,ta,dd;pl,0.00199600798403194
b_162181,nv-b_100740,nil,,0.956087824351297
b_162181,nv-b_100740,ta,dd;pl,0.0419161676646707
b_162181,nv-b_100740,tt,,0.00199600798403194
b_162180,thread,nil,,0.998003992015968
b_162180,thread,ta,pd;pl,0.00199600798403194
b_162180,nv-mail_dev2,nil,,0.998003992015968
b_162180,nv-mail_dev2,ta,dd;nl,0.00199600798403194
b_162181,nv-b_100433,nil,,0.950099800399202
b_162181,nv-b_100433,ta,dd;pl,0.0479041916167665
b_162181,nv-b_100433,tt,,0.00199600798403194
b_162181,nv-b_103864,nil,,0.978043912175649
b_162181,nv-b_103864,ta,dd;pl,0.0199600798403194
b_162181,nv-b_103864,at,dd;nl,0.00199600798403194
b_162182,nv-file2,nil,,0.952095808383234
b_162182,nv-file2,tt,,0.0379241516966068
b_162182,nv-file2,ta,dd;pl,0.00998003992015968
b_166302,nv-b_100433,nil,,0.952095808383234
b_166302,nv-b_100433,ta,dd;pl,0.0479041916167665
b_166303,nv-b_100433,nil,,0.94810379241517
b_166303,nv-b_100433,ta,dd;pl,0.0479041916167665
b_166303,nv-b_100433,tt,,0.00199600798403194
b_166303,nv-b_100433,at,dd;nl,0.00199600798403194
b_166303,nv-b_104180,nil,,0.870259481037924
b_166303,nv-b_104180,ta,dd;pl,0.12375249500998
b_166303,nv-b_104180,tt,,0.00399201596806387
b_166303,nv-b_104180,at,dd;pl,0.00199600798403194
b_166303,nv-commit,nil,,0.998003992015968
b_166303,nv-commit,ta,dd;nl,0.00199600798403194
b_166303,nv-commit2,nil,,0.942115768463074
b_166303,nv-commit2,ta,dd;pl,0.0339321357285429
b_166303,nv-commit2,tt,,0.0119760479041916
b_166303,nv-commit2,at,dd;nl,0.0119760479041916
b_166303,nv-mis_link,nil,,0.996007984031936
b_166303,nv-mis_link,ta,dd;pl,0.00199600798403194
b_166303,nv-mis_link,tt,,0.00199600798403194
b_166304,code_dev,nil,,0.998003992015968
b_166304,code_dev,tt,,0.00199600798403194
b_166304,nv-b_100740,nil,,0.80439121756487
b_166304,nv-b_100740,ta,dd;pl,0.181636726546906
b_166304,nv-b_100740,tt,,0.0139720558882236
b_167053,nv-b_102939,nil,,0.830339321357285
b_167053,nv-b_102939,ta,dd;nl,0.165668662674651
b_167053,nv-b_102939,tt,,0.00199600798403194
b_167053,nv-b_102939,at,dd;pl,0.00199600798403194
b_167053,nv-b_103864,nil,,0.976047904191617
b_167053,nv-b_103864,ta,dd;nl,0.0219560878243513
b_167053,nv-b_103864,tt,,0.00199600798403194
b_167053,nv-file,nil,,0.996007984031936
b_167053,nv-file,ta,dd;pl,0.00199600798403194
b_167053,nv-file,at,dd;pl,0.00199600798403194
b_173731,code_dev2,nil,,0.998003992015968
b_173731,code_dev2,ta,dd;pl,0.00199600798403194
b_173731,nv-b_104180,nil,,0.974051896207585
b_173731,nv-b_104180,ta,dd;pl,0.0259481037924152
b_173731,nv-thread,nil,,0.996007984031936
b_173731,nv-thread,ta,dd;nl,0.00199600798403194
b_173731,nv-thread,at,dd;pl,0.00199600798403194
b_173733,nv-b_100433,nil,,0.968063872255489
b_173733,nv-b_100433,ta,dd;pl,0.0279441117764471
b_173733,nv-b_100433,at,dd;nl,0.00399201596806387
b_173733,nv-b_102939,ta,dd;pl,0.50499001996008
b_173733,nv-b_102939,nil,,0.457085828343313
b_173733,nv-b_102939,tt,,0.0199600798403194
b_173733,nv-b_102939,at,dd;nl,0.0179640718562874
b_173733,thread,nil,,0.992015968063872
b_173733,thread,ta,dd;nl,0.00399201596806387
b_173733,thread,tt,,0.00199600798403194
b_173733,thread,at,dd;nl,0.00199600798403194
b_173733,nv-file,nil,,0.944111776447106
b_173733,nv-file,tt,,0.0459081836327345
b_173733,nv-file,ta,dd;pl,0.00598802395209581
b_173733,nv-file,at,dd;nl,0.00399201596806387
b_173733,nv-b_104180,nil,,0.872255489021956
b_173733,nv-b_104180,ta,dd;pl,0.111776447105788
b_173733,nv-b_104180,at,dd;nl,0.0139720558882236
b_173733,nv-b_104180,tt,,0.00199600798403194
b_180732,mail_dev,nil,,0.998003992015968
b_180732,mail_dev,ta,dd;nl,0.00199600798403194
b_180732,mis_link,nil,,0.988023952095808
b_180732,mis_link,ta,dd;nl,0.00598802395209581
b_180732,mis_link,at,dd;nl,0.00598802395209581
b_180732,nv-silence,nil,,0.998003992015968
b_180732,nv-silence,ta,dd;nl,0.00199600798403194
b_180732,nv-b_102939,nil,,0.984031936127744
b_180732,nv-b_102939,ta,dd;pl,0.0159680638722555
b_180732,nv-b_100433,nil,,0.966067864271457
b_180732,nv-b_100433,ta,dd;pl,0.0339321357285429
b_160799,nv-b_103864,nil,,0.982035928143713
b_160799,nv-b_103864,at,dd;pl,0.0139720558882236
b_160799,nv-b_103864,tt,,0.00399201596806387
b_180734,nv-b_104180,nil,,0.980039920159681
b_180734,nv-b_104180,ta,dd;pl,0.0179640718562874
b_180734,nv-b_104180,tt,,0.00199600798403194
b_180734,thread,nil,,0.998003992015968
b_180734,thread,ta,pd;pl,0.00199600798403194
